time,voltage,respondent_id,year,week
2021-06-01 02:24:01,255.30410183875532,04B00F5A,2021,22
2021-06-01 02:26:00,255.30410183875532,04B00F5A,2021,22
2021-06-01 02:28:00,253.88967468175392,04B00F5A,2021,22
2021-06-01 02:30:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 02:32:00,253.88967468175392,04B00F5A,2021,22
2021-06-01 02:34:00,254.59688826025464,04B00F5A,2021,22
2021-06-01 02:36:00,254.59688826025464,04B00F5A,2021,22
2021-06-01 02:38:00,253.88967468175392,04B00F5A,2021,22
2021-06-01 02:40:00,254.59688826025464,04B00F5A,2021,22
2021-06-01 02:42:00,253.88967468175392,04B00F5A,2021,22
2021-06-01 02:44:00,253.88967468175392,04B00F5A,2021,22
2021-06-01 02:46:00,253.88967468175392,04B00F5A,2021,22
2021-06-01 02:48:00,254.59688826025464,04B00F5A,2021,22
2021-06-01 02:50:00,254.59688826025464,04B00F5A,2021,22
2021-06-01 02:52:00,253.88967468175392,04B00F5A,2021,22
2021-06-01 02:54:00,252.4752475247525,04B00F5A,2021,22
2021-06-01 02:56:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 02:58:00,252.4752475247525,04B00F5A,2021,22
2021-06-01 03:00:00,252.4752475247525,04B00F5A,2021,22
2021-06-01 03:02:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:04:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:06:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:08:00,253.88967468175392,04B00F5A,2021,22
2021-06-01 03:10:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:12:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:14:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:16:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:18:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:20:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:22:00,252.4752475247525,04B00F5A,2021,22
2021-06-01 03:24:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:26:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:28:00,252.4752475247525,04B00F5A,2021,22
2021-06-01 03:29:59,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:31:59,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:33:59,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:36:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:38:00,253.1824611032532,04B00F5A,2021,22
2021-06-01 03:39:59,253.88967468175392,04B00F5A,2021,22
2021-06-01 03:41:59,253.88967468175392,04B00F5A,2021,22
2021-06-01 03:43:59,256.011315417256,04B00F5A,2021,22
2021-06-01 03:45:59,256.011315417256,04B00F5A,2021,22
2021-06-01 03:47:59,256.011315417256,04B00F5A,2021,22
2021-06-01 03:49:59,256.011315417256,04B00F5A,2021,22
2021-06-01 03:51:59,256.011315417256,04B00F5A,2021,22
2021-06-01 03:53:59,256.011315417256,04B00F5A,2021,22
2021-06-01 03:55:59,256.011315417256,04B00F5A,2021,22
2021-06-01 03:57:59,255.30410183875532,04B00F5A,2021,22
2021-06-01 03:59:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:01:59,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:03:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:05:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:07:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:09:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:11:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:13:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:15:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:17:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:19:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:21:59,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:23:59,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:25:59,255.30410183875532,04B00F5A,2021,22
2021-06-01 04:27:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:29:59,255.30410183875532,04B00F5A,2021,22
2021-06-01 04:31:59,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:33:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:35:59,255.30410183875532,04B00F5A,2021,22
2021-06-01 04:37:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:39:59,256.011315417256,04B00F5A,2021,22
2021-06-01 04:41:58,256.011315417256,04B00F5A,2021,22
2021-06-01 04:43:59,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:45:59,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:47:59,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:49:59,257.4257425742574,04B00F5A,2021,22
2021-06-01 04:51:59,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:53:58,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:55:58,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:57:58,256.71852899575674,04B00F5A,2021,22
2021-06-01 04:59:58,255.30410183875532,04B00F5A,2021,22
2021-06-01 05:01:59,256.011315417256,04B00F5A,2021,22
2021-06-01 05:03:59,256.011315417256,04B00F5A,2021,22
2021-06-01 05:05:58,256.71852899575674,04B00F5A,2021,22
2021-06-01 05:07:58,257.4257425742574,04B00F5A,2021,22
2021-06-01 05:09:58,256.71852899575674,04B00F5A,2021,22
2021-06-01 05:11:58,257.4257425742574,04B00F5A,2021,22
2021-06-01 05:13:58,257.4257425742574,04B00F5A,2021,22
2021-06-01 05:15:58,256.71852899575674,04B00F5A,2021,22
2021-06-01 05:17:58,256.011315417256,04B00F5A,2021,22
2021-06-01 05:19:58,255.30410183875532,04B00F5A,2021,22
2021-06-01 05:21:58,256.011315417256,04B00F5A,2021,22
2021-06-01 05:23:58,255.30410183875532,04B00F5A,2021,22
2021-06-01 05:25:58,253.1824611032532,04B00F5A,2021,22
2021-06-01 05:27:58,252.4752475247525,04B00F5A,2021,22
2021-06-01 05:29:58,252.4752475247525,04B00F5A,2021,22
2021-06-01 05:31:58,253.88967468175392,04B00F5A,2021,22
2021-06-01 05:33:58,252.4752475247525,04B00F5A,2021,22
2021-06-01 05:35:58,251.7680339462518,04B00F5A,2021,22
2021-06-01 05:37:58,251.06082036775103,04B00F5A,2021,22
2021-06-01 05:39:58,251.06082036775103,04B00F5A,2021,22
2021-06-01 05:41:58,251.7680339462518,04B00F5A,2021,22
2021-06-01 05:43:58,252.4752475247525,04B00F5A,2021,22
2021-06-01 05:45:58,251.06082036775103,04B00F5A,2021,22
2021-06-01 05:47:58,251.7680339462518,04B00F5A,2021,22
2021-06-01 05:49:58,251.7680339462518,04B00F5A,2021,22
2021-06-01 05:51:58,254.59688826025464,04B00F5A,2021,22
2021-06-01 05:53:58,255.30410183875532,04B00F5A,2021,22
2021-06-01 05:55:58,254.59688826025464,04B00F5A,2021,22
2021-06-01 05:57:58,253.88967468175392,04B00F5A,2021,22
2021-06-01 05:59:58,252.4752475247525,04B00F5A,2021,22
2021-06-01 06:01:58,252.4752475247525,04B00F5A,2021,22
2021-06-01 06:03:58,253.1824611032532,04B00F5A,2021,22
2021-06-01 06:05:58,253.88967468175392,04B00F5A,2021,22
2021-06-01 06:07:57,252.4752475247525,04B00F5A,2021,22
2021-06-01 06:09:57,252.4752475247525,04B00F5A,2021,22
2021-06-01 06:11:57,253.88967468175392,04B00F5A,2021,22
2021-06-01 06:13:58,253.88967468175392,04B00F5A,2021,22
2021-06-01 06:15:58,254.59688826025464,04B00F5A,2021,22
2021-06-01 06:17:58,252.4752475247525,04B00F5A,2021,22
2021-06-01 06:19:57,253.1824611032532,04B00F5A,2021,22
2021-06-01 06:21:57,251.7680339462518,04B00F5A,2021,22
2021-06-01 06:23:57,254.59688826025464,04B00F5A,2021,22
2021-06-01 06:25:57,252.4752475247525,04B00F5A,2021,22
2021-06-01 06:27:57,249.6463932107497,04B00F5A,2021,22
2021-06-01 06:29:57,248.23196605374824,04B00F5A,2021,22
2021-06-01 06:31:57,247.5247524752475,04B00F5A,2021,22
2021-06-01 06:33:57,247.5247524752475,04B00F5A,2021,22
2021-06-01 06:35:57,246.1103253182461,04B00F5A,2021,22
2021-06-01 06:37:57,245.4031117397454,04B00F5A,2021,22
2021-06-01 06:39:57,246.1103253182461,04B00F5A,2021,22
2021-06-01 06:41:57,248.93917963224897,04B00F5A,2021,22
2021-06-01 06:43:57,248.23196605374824,04B00F5A,2021,22
2021-06-01 06:45:57,248.23196605374824,04B00F5A,2021,22
2021-06-01 06:47:57,246.1103253182461,04B00F5A,2021,22
2021-06-01 06:49:57,248.93917963224897,04B00F5A,2021,22
2021-06-01 06:51:57,247.5247524752475,04B00F5A,2021,22
2021-06-01 06:53:57,247.5247524752475,04B00F5A,2021,22
2021-06-01 06:55:57,247.5247524752475,04B00F5A,2021,22
2021-06-01 06:57:57,246.1103253182461,04B00F5A,2021,22
2021-06-01 06:59:57,246.81753889674684,04B00F5A,2021,22
2021-06-01 07:01:57,246.81753889674684,04B00F5A,2021,22
2021-06-01 07:03:57,246.81753889674684,04B00F5A,2021,22
2021-06-01 07:05:57,246.1103253182461,04B00F5A,2021,22
2021-06-01 07:07:57,244.6958981612447,04B00F5A,2021,22
2021-06-01 07:09:57,246.1103253182461,04B00F5A,2021,22
2021-06-01 07:11:57,245.4031117397454,04B00F5A,2021,22
2021-06-01 07:13:57,246.81753889674684,04B00F5A,2021,22
2021-06-01 07:15:57,246.81753889674684,04B00F5A,2021,22
2021-06-01 07:17:57,244.6958981612447,04B00F5A,2021,22
2021-06-01 07:19:57,248.23196605374824,04B00F5A,2021,22
2021-06-01 07:21:56,248.23196605374824,04B00F5A,2021,22
2021-06-01 07:23:56,246.81753889674684,04B00F5A,2021,22
2021-06-01 07:25:57,246.81753889674684,04B00F5A,2021,22
2021-06-01 07:27:57,246.81753889674684,04B00F5A,2021,22
2021-06-01 07:29:57,246.1103253182461,04B00F5A,2021,22
2021-06-01 07:31:57,245.4031117397454,04B00F5A,2021,22
2021-06-01 07:33:56,244.6958981612447,04B00F5A,2021,22
2021-06-01 07:35:56,245.4031117397454,04B00F5A,2021,22
2021-06-01 07:37:56,243.988684582744,04B00F5A,2021,22
2021-06-01 07:39:56,244.6958981612447,04B00F5A,2021,22
2021-06-01 07:41:56,246.1103253182461,04B00F5A,2021,22
2021-06-01 07:43:57,245.4031117397454,04B00F5A,2021,22
2021-06-01 07:45:56,244.6958981612447,04B00F5A,2021,22
2021-06-01 07:47:56,244.6958981612447,04B00F5A,2021,22
2021-06-01 07:49:56,243.988684582744,04B00F5A,2021,22
2021-06-01 07:51:56,242.5742574257426,04B00F5A,2021,22
2021-06-01 07:53:56,243.2814710042433,04B00F5A,2021,22
2021-06-01 07:55:56,243.2814710042433,04B00F5A,2021,22
2021-06-01 07:57:56,243.2814710042433,04B00F5A,2021,22
2021-06-01 07:59:56,243.2814710042433,04B00F5A,2021,22
2021-06-01 08:01:56,243.2814710042433,04B00F5A,2021,22
2021-06-01 08:03:56,242.5742574257426,04B00F5A,2021,22
2021-06-01 08:05:56,241.15983026874116,04B00F5A,2021,22
2021-06-01 08:07:56,243.988684582744,04B00F5A,2021,22
2021-06-01 08:09:56,244.6958981612447,04B00F5A,2021,22
2021-06-01 08:11:56,245.4031117397454,04B00F5A,2021,22
2021-06-01 08:13:56,244.6958981612447,04B00F5A,2021,22
2021-06-01 08:15:56,244.6958981612447,04B00F5A,2021,22
2021-06-01 08:17:56,244.6958981612447,04B00F5A,2021,22
2021-06-01 08:19:56,243.2814710042433,04B00F5A,2021,22
2021-06-01 08:21:56,243.988684582744,04B00F5A,2021,22
2021-06-01 08:23:56,243.2814710042433,04B00F5A,2021,22
2021-06-01 08:25:56,242.5742574257426,04B00F5A,2021,22
2021-06-01 08:27:56,243.2814710042433,04B00F5A,2021,22
2021-06-01 08:29:56,243.988684582744,04B00F5A,2021,22
2021-06-01 08:31:56,243.2814710042433,04B00F5A,2021,22
2021-06-01 08:33:55,243.2814710042433,04B00F5A,2021,22
2021-06-01 08:35:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 08:37:56,240.4526166902405,04B00F5A,2021,22
2021-06-01 08:39:56,241.8670438472419,04B00F5A,2021,22
2021-06-01 08:41:56,241.15983026874116,04B00F5A,2021,22
2021-06-01 08:43:56,240.4526166902405,04B00F5A,2021,22
2021-06-01 08:45:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 08:47:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 08:49:55,240.4526166902405,04B00F5A,2021,22
2021-06-01 08:51:55,239.74540311173976,04B00F5A,2021,22
2021-06-01 08:53:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 08:55:56,240.4526166902405,04B00F5A,2021,22
2021-06-01 08:57:56,241.8670438472419,04B00F5A,2021,22
2021-06-01 08:59:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 09:01:55,242.5742574257426,04B00F5A,2021,22
2021-06-01 09:03:55,242.5742574257426,04B00F5A,2021,22
2021-06-01 09:05:55,243.2814710042433,04B00F5A,2021,22
2021-06-01 09:07:55,242.5742574257426,04B00F5A,2021,22
2021-06-01 09:09:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 09:11:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 09:13:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 09:15:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 09:17:55,240.4526166902405,04B00F5A,2021,22
2021-06-01 09:19:55,239.03818953323903,04B00F5A,2021,22
2021-06-01 09:21:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 09:23:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 09:25:55,242.5742574257426,04B00F5A,2021,22
2021-06-01 09:27:55,242.5742574257426,04B00F5A,2021,22
2021-06-01 09:29:55,242.5742574257426,04B00F5A,2021,22
2021-06-01 09:31:55,242.5742574257426,04B00F5A,2021,22
2021-06-01 09:33:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 09:35:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 09:37:55,241.8670438472419,04B00F5A,2021,22
2021-06-01 09:39:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 09:41:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 09:43:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 09:45:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 09:47:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 09:49:55,241.15983026874116,04B00F5A,2021,22
2021-06-01 09:51:55,242.5742574257426,04B00F5A,2021,22
2021-06-01 09:53:55,244.6958981612447,04B00F5A,2021,22
2021-06-01 09:55:55,246.81753889674684,04B00F5A,2021,22
2021-06-01 09:57:55,246.81753889674684,04B00F5A,2021,22
2021-06-01 09:59:55,248.93917963224897,04B00F5A,2021,22
2021-06-01 10:01:54,249.6463932107497,04B00F5A,2021,22
2021-06-01 10:03:54,248.93917963224897,04B00F5A,2021,22
2021-06-01 10:05:54,248.23196605374824,04B00F5A,2021,22
2021-06-01 10:07:55,248.23196605374824,04B00F5A,2021,22
2021-06-01 10:09:55,247.5247524752475,04B00F5A,2021,22
2021-06-01 10:11:55,247.5247524752475,04B00F5A,2021,22
2021-06-01 10:13:54,246.81753889674684,04B00F5A,2021,22
2021-06-01 10:15:54,246.81753889674684,04B00F5A,2021,22
2021-06-01 10:17:54,247.5247524752475,04B00F5A,2021,22
2021-06-01 10:19:54,247.5247524752475,04B00F5A,2021,22
2021-06-01 10:21:54,246.81753889674684,04B00F5A,2021,22
2021-06-01 10:23:54,245.4031117397454,04B00F5A,2021,22
2021-06-01 10:25:54,245.4031117397454,04B00F5A,2021,22
2021-06-01 10:27:54,245.4031117397454,04B00F5A,2021,22
2021-06-01 10:30:03,243.988684582744,04B00F5A,2021,22
2021-06-01 10:32:03,243.988684582744,04B00F5A,2021,22
2021-06-01 10:34:03,246.81753889674684,04B00F5A,2021,22
2021-06-01 10:36:03,245.4031117397454,04B00F5A,2021,22
2021-06-01 10:38:03,247.5247524752475,04B00F5A,2021,22
2021-06-01 10:40:03,246.1103253182461,04B00F5A,2021,22
2021-06-01 10:42:03,247.5247524752475,04B00F5A,2021,22
2021-06-01 10:44:03,246.81753889674684,04B00F5A,2021,22
2021-06-01 10:46:03,246.1103253182461,04B00F5A,2021,22
2021-06-01 10:48:03,247.5247524752475,04B00F5A,2021,22
2021-06-01 10:50:03,244.6958981612447,04B00F5A,2021,22
2021-06-01 10:52:03,241.8670438472419,04B00F5A,2021,22
2021-06-01 10:54:03,242.5742574257426,04B00F5A,2021,22
2021-06-01 10:56:03,238.3309759547383,04B00F5A,2021,22
2021-06-01 10:58:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:00:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:02:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:04:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:06:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:08:03,239.74540311173976,04B00F5A,2021,22
2021-06-01 11:10:03,239.74540311173976,04B00F5A,2021,22
2021-06-01 11:12:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:14:03,241.15983026874116,04B00F5A,2021,22
2021-06-01 11:16:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:18:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:20:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:22:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:24:03,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:26:02,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:28:02,240.4526166902405,04B00F5A,2021,22
2021-06-01 11:30:03,243.2814710042433,04B00F5A,2021,22
2021-06-01 11:32:02,242.5742574257426,04B00F5A,2021,22
2021-06-01 11:34:03,244.6958981612447,04B00F5A,2021,22
2021-06-01 11:36:03,244.6958981612447,04B00F5A,2021,22
2021-06-01 11:38:02,244.6958981612447,04B00F5A,2021,22
2021-06-01 11:40:02,245.4031117397454,04B00F5A,2021,22
2021-06-01 11:42:02,243.988684582744,04B00F5A,2021,22
2021-06-01 11:44:02,244.6958981612447,04B00F5A,2021,22
2021-06-01 11:46:02,245.4031117397454,04B00F5A,2021,22
2021-06-01 11:48:03,243.2814710042433,04B00F5A,2021,22
2021-06-01 11:50:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 11:52:02,242.5742574257426,04B00F5A,2021,22
2021-06-01 11:54:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 11:56:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 11:58:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:00:02,243.988684582744,04B00F5A,2021,22
2021-06-01 12:02:02,242.5742574257426,04B00F5A,2021,22
2021-06-01 12:04:02,242.5742574257426,04B00F5A,2021,22
2021-06-01 12:06:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:08:02,243.988684582744,04B00F5A,2021,22
2021-06-01 12:10:02,243.988684582744,04B00F5A,2021,22
2021-06-01 12:12:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:14:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:16:02,241.15983026874116,04B00F5A,2021,22
2021-06-01 12:18:02,241.15983026874116,04B00F5A,2021,22
2021-06-01 12:20:02,241.15983026874116,04B00F5A,2021,22
2021-06-01 12:22:02,240.4526166902405,04B00F5A,2021,22
2021-06-01 12:24:02,240.4526166902405,04B00F5A,2021,22
2021-06-01 12:26:02,239.74540311173976,04B00F5A,2021,22
2021-06-01 12:28:02,239.74540311173976,04B00F5A,2021,22
2021-06-01 12:30:02,240.4526166902405,04B00F5A,2021,22
2021-06-01 12:32:02,239.74540311173976,04B00F5A,2021,22
2021-06-01 12:34:02,241.8670438472419,04B00F5A,2021,22
2021-06-01 12:36:02,241.8670438472419,04B00F5A,2021,22
2021-06-01 12:38:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:40:01,242.5742574257426,04B00F5A,2021,22
2021-06-01 12:42:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:44:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:46:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:48:02,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:50:02,242.5742574257426,04B00F5A,2021,22
2021-06-01 12:52:01,242.5742574257426,04B00F5A,2021,22
2021-06-01 12:54:01,243.2814710042433,04B00F5A,2021,22
2021-06-01 12:56:01,242.5742574257426,04B00F5A,2021,22
2021-06-01 12:58:01,242.5742574257426,04B00F5A,2021,22
2021-06-01 13:00:03,243.2814710042433,04B00F5A,2021,22
2021-06-01 13:02:00,241.8670438472419,04B00F5A,2021,22
2021-06-01 13:04:00,242.5742574257426,04B00F5A,2021,22
2021-06-01 13:06:00,241.15983026874116,04B00F5A,2021,22
2021-06-01 13:08:00,241.8670438472419,04B00F5A,2021,22
2021-06-01 13:10:00,241.8670438472419,04B00F5A,2021,22
2021-06-01 13:12:00,241.15983026874116,04B00F5A,2021,22
2021-06-01 13:14:00,242.5742574257426,04B00F5A,2021,22
2021-06-01 13:16:00,242.5742574257426,04B00F5A,2021,22
2021-06-01 13:18:00,242.5742574257426,04B00F5A,2021,22
2021-06-01 13:20:00,245.4031117397454,04B00F5A,2021,22
2021-06-01 13:22:00,245.4031117397454,04B00F5A,2021,22
2021-06-01 13:24:00,243.988684582744,04B00F5A,2021,22
2021-06-01 13:26:00,243.988684582744,04B00F5A,2021,22
2021-06-01 13:28:00,242.5742574257426,04B00F5A,2021,22
2021-06-01 13:30:00,243.2814710042433,04B00F5A,2021,22
2021-06-01 13:32:00,243.988684582744,04B00F5A,2021,22
2021-06-01 13:34:00,245.4031117397454,04B00F5A,2021,22
2021-06-01 13:36:00,246.1103253182461,04B00F5A,2021,22
2021-06-01 13:38:00,245.4031117397454,04B00F5A,2021,22
2021-06-01 13:40:00,244.6958981612447,04B00F5A,2021,22
2021-06-01 13:42:00,246.1103253182461,04B00F5A,2021,22
2021-06-01 13:44:00,245.4031117397454,04B00F5A,2021,22
2021-06-01 13:46:00,245.4031117397454,04B00F5A,2021,22
2021-06-01 13:48:00,244.6958981612447,04B00F5A,2021,22
2021-06-01 13:50:00,244.6958981612447,04B00F5A,2021,22
2021-06-01 13:52:00,244.6958981612447,04B00F5A,2021,22
2021-06-01 13:53:59,243.2814710042433,04B00F5A,2021,22
2021-06-01 13:55:59,246.1103253182461,04B00F5A,2021,22
2021-06-01 13:57:59,246.81753889674684,04B00F5A,2021,22
2021-06-01 14:00:00,247.5247524752475,04B00F5A,2021,22
2021-06-01 14:02:00,246.81753889674684,04B00F5A,2021,22
2021-06-01 14:04:00,246.1103253182461,04B00F5A,2021,22
2021-06-01 14:05:59,246.1103253182461,04B00F5A,2021,22
